gameId,crash
5949753,15.74
5949754,1.11
5949755,1.58
5949756,1.1
5949757,1.23
5949758,1
5949759,6.47
5949760,65.78
5949761,1.24
5949762,1.44
5949763,4.24
5949764,41.84
5949765,1.28
5949766,1.36
5949767,2.63
5949768,2.02
5949769,1.11
5949770,1
5949771,5.19
5949772,2.41
5949773,1.11
5949774,0
5949775,2.16
5949776,4.18
5949777,1.16
5949778,3.61
5949779,2.19
5949780,1.3
5949781,1.83
5949782,1.19
5949783,1.88
5949784,1.5
5949785,1.09
5949786,77.65
5949787,5.17
5949788,1.21
5949789,1.43
5949790,1.36
5949791,6.63
5949792,105.78
5949793,1.76
5949794,1.86
5949795,3.66
5949796,1.1
5949797,2.61
5949798,1.23
5949799,1.16
5949800,4.04
5949801,1.17
5949802,3.46
5949803,6.81
5949804,4.42
5949805,5.49
5949806,3.22
5949807,2.08
5949808,1.07
5949809,1.26
5949810,1.97
5949811,227.36
5949812,2.06
5949813,7.69
5949814,2.77
5949815,6.36
5949816,1.16
5949817,1.45
5949818,1.15
5949819,2.15
5949820,1.63
5949821,1.18
5949822,1.79
5949823,1.32
5949824,1.38
5949825,3.09
5949826,4.53
5949827,1.45
5949828,1.98
5949829,4.64
5949830,1.2
5949831,3
5949832,54.51
5949833,1.27
5949834,1.14
5949835,2.33
5949836,2.09
5949837,2.58
5949838,3.6
5949839,2.2
5949840,3.62
5949841,1.14
5949842,3.55
5949843,1.53
5949844,9.66
5949845,1.46
5949846,1.02
5949847,1.61
5949848,1.48
5949849,1.07
5949850,1.43
5949851,1.44
5949852,25.92
5949853,4.54
5949854,1.39
5949855,2.39
5949856,1.26
5949857,1.86
5949858,1.63
5949859,3.35
5949860,5.33
5949861,2.62
5949862,5.91
5949863,5.39
5949864,3.52
5949865,1.03
5949866,4.22
5949867,1.75
5949868,1.05
5949869,2
5949870,4.45
5949871,1.16
5949872,15.53
5949873,1.17
5949874,2.85
5949875,1.96
5949876,1.02
5949877,19.43
5949878,1.48
5949879,1
5949880,1.41
5949881,1.09
5949882,1.58
5949883,1.01
5949884,6.32
5949885,3.15
5949886,1.16
5949887,2.01
5949888,2.05
5949889,0
5949890,2.09
5949891,1.75
5949892,3.07
5949893,1.11
5949894,1.19
5949895,2.37
5949896,1.98
5949897,1.19
5949898,1.49
5949899,1.62
5949900,1.61
5949901,6.8
5949902,7.01
5949903,3.67
5949904,1.32
5949905,1.84
5949906,2.63
5949907,4.68
5949908,2.6
5949909,1.19
5949910,2.84
5949911,1.12
5949912,4.47
5949913,2.59
5949914,3.5
5949915,2.27
5949916,10.06
5949917,1.43
5949918,2.16
5949919,1.13
5949920,1.08
5949921,1.06
5949922,1.58
5949923,1.2
5949924,1.42
5949925,1.23
5949926,7.54
5949927,5
5949928,2.07
5949929,1.58
5949930,1.2
5949931,2.44
5949932,1.82
5949933,0
5949934,1.08
5949935,9.47
5949936,90.45
5949937,1.87
5949938,5.76
5949939,1.42
5949940,0
5949941,3.47
5949942,1.43
5949943,1.44
5949944,1.1
5949945,1.19
5949946,1.02
5949947,1.35
5949948,1.31
5949949,2.24
5949950,2.77
5949951,1.23
5949952,4.11
5949953,3.1
5949954,1.15
5949955,3310.86
5949956,1.18
5949957,1.37
5949958,2.23
5949959,4.35
5949960,1.87
5949961,1.96
5949962,1.1
5949963,12.63
5949964,1.18
5949965,1.65
5949966,9.15
5949967,8.13
5949968,206.57
5949969,3.03
5949970,1.4
5949971,2.84
5949972,1.27
5949973,3.54
5949974,1.16
5949975,1.23
5949976,4.85
5949977,7.43
5949978,2.7
5949979,2.43
5949980,24.44
5949981,7.03
5949982,5.41
5949983,3.39
5949984,0
5949985,1.62
5949986,30.65
5949987,2.17
5949988,1.27
5949989,2.51
5949990,0
5949991,1.14
5949992,13.76
5949993,1.82
5949994,2.19
5949995,2.08
5949996,3.11
5949997,1.24
5949998,1.82
5949999,1.73
5950000,3.17
5950001,3.06
5950002,1.08
5950003,384.47
5950004,1.19
5950005,1.32
5950006,2
5950007,1.43
5950008,42.58
5950009,2.49
5950010,3.3
5950011,2.12
5950012,1.69
5950013,1.39
5950014,1.34
5950015,1.55
5950016,1.73
5950017,2.99
5950018,3.97
5950019,1.64
5950020,4.15
5950021,390.21
5950022,4.57
5950023,3.48
5950024,0
5950025,2.66
5950026,2.74
5950027,3.58
5950028,5.11
5950029,2.39
5950030,3.45
5950031,36.75
5950032,4.1
5950033,1.49
5950034,11.62
5950035,1.74
5950036,1.31
5950037,7.29
5950038,1.78
5950039,1.43
5950040,3.64
5950041,4.21
5950042,2.37
5950043,2.57
5950044,1.19
5950045,2.54
5950046,2.15
5950047,2.01
5950048,3.32
5950049,1.2
5950050,1.46
5950051,1.74
5950052,1.57
5950053,1.78
5950054,2.98
5950055,1.19
5950056,2.52
5950057,3.11
5950058,1.02
5950059,4.55
5950060,1.64
5950061,1.22
5950062,2.03
5950063,8.89
5950064,2.02
5950065,6.23
5950066,1.05
5950067,1.15
5950068,8.57
5950069,5.18
5950070,1.71
5950071,1.25
5950072,9.24
5950073,4.43
5950074,23.37
5950075,12.69
5950076,1.04
5950077,1.44
5950078,9.4
5950079,1.23
5950080,10.7
5950081,3.32
5950082,1
5950083,4.12
5950084,1.31
5950085,3.07
5950086,1.54
5950087,7.63
5950088,47.87
5950089,1.16
5950090,1.13
5950091,1.28
5950092,4.5
5950093,1.65
5950094,1.13
5950095,1.13
5950096,4.3
5950097,1.66
5950098,4.76
5950099,2.81
5950100,1.48
5950101,2.74
5950102,1.05
5950103,1.47
5950104,2.9
5950105,0
5950106,1.01
5950107,3.7
5950108,9.64
5950109,2.03
5950110,1.29
5950111,2.73
5950112,1.15
5950113,2.15
5950114,1.28
5950115,1.33
5950116,142.97
5950117,1.59
5950118,1.03
5950119,4.42
5950120,1.09
5950121,1.15
5950122,5.74
5950123,1.28
5950124,72.85
5950125,1.43
5950126,507.31
5950127,8.84
5950128,1.14
5950129,1.63
5950130,1.17
5950131,3.41
5950132,1.34
5950133,1.01
5950134,2.63
5950135,1.94
5950136,2.99
5950137,1.22
5950138,1.09
5950139,92.68
5950140,1.04
5950141,11.36
5950142,1.6
5950143,1.48
5950144,1.29
5950145,18.35
5950146,4.85
5950147,1.33
5950148,5.59
5950149,2.12
5950150,2.39
5950151,1.1
5950152,1.08
5950153,7.47
5950154,1.23
5950155,20.47
5950156,2.44
5950157,3.56
5950158,15.38
5950159,6.14
5950160,1.59
5950161,1.24
5950162,3.26
5950163,32.47
5950164,4.76
5950165,84.42
5950166,57
5950167,1.5
5950168,34.18
5950169,7.41
5950170,1.96
5950171,5.84
5950172,1.65
5950173,1.55
5950174,1.6
5950175,2.36
5950176,1.08
5950177,1.49
5950178,1.78
5950179,1.75
5950180,2.17
5950181,1.02
5950182,13.43
5950183,1.11
5950184,1.61
5950185,5.91
5950186,1.52
5950187,2.26
5950188,1.13
5950189,3.91
5950190,3
5950191,3.24
5950192,2.03
5950193,1.38
5950194,1.42
5950195,1.52
5950196,1.12
5950197,1.55
5950198,1.15
5950199,1.19
5950200,1.48
5950201,0
5950202,2.4
5950203,1.19
5950204,1.37
5950205,1.83
5950206,1.27
5950207,2.13
5950208,1.3
5950209,1.27
5950210,1.71
5950211,1.44
5950212,2.92
5950213,2.04
5950214,1.18
5950215,1.43
5950216,1.06
5950217,1.02
5950218,6.51
5950219,4.6
5950220,1.04
5950221,1.47
5950222,1.2
5950223,2.74
5950224,7.34
5950225,1.03
5950226,1.87
5950227,5.06
5950228,5.54
5950229,1.35
5950230,1.37
5950231,8.19
5950232,2.31
5950233,1.01
5950234,1.03
5950235,2.33
5950236,2.7
5950237,1.83
5950238,1.15
5950239,1.41
5950240,1.07
5950241,1.02
5950242,1.62
5950243,1.57
5950244,2.5
5950245,3.63
5950246,1.19
5950247,1.23
5950248,1.77
5950249,2.26
5950250,1.34
5950251,19.41
5950252,1.36
5950253,1.28
5950254,1.24
5950255,3.79
5950256,4.12
5950257,6.96
5950258,1.25
5950259,1.58
5950260,3.93
5950261,1.09
5950262,14.82
5950263,1.29
5950264,5.39
5950265,18.13
5950266,2.16
5950267,2.57
5950268,1.85
5950269,1.63
5950270,0
5950271,0
5950272,6.47
5950273,3.4
5950274,1.21
5950275,2.47
5950276,1.56
5950277,1.96
5950278,1.12
5950279,1.32
5950280,12.7
5950281,3.9
5950282,2.3
5950283,1.07
5950284,32.01
5950285,1.44
5950286,1.08
5950287,5.47
5950288,1
5950289,2.34
5950290,0
5950291,1.81
5950292,3.65
5950293,2.98
5950294,1.98
5950295,6.54
5950296,1.4
5950297,1.22
5950298,2.26
5950299,1.34
5950300,7.71
5950301,7
5950302,24.84
5950303,1.95
5950304,2.33
5950305,2.37
5950306,1.49
5950307,1.12
5950308,1.84
5950309,11.03
5950310,0
5950311,2.48
5950312,1.68
5950313,1.15
5950314,5.88
5950315,2.45
5950316,1.55
5950317,4.61
5950318,2.95
5950319,4.48
5950320,2.3
5950321,1.16
5950322,1.52
5950323,1.18
5950324,1.38
5950325,6.7
5950326,2.26
5950327,1.58
5950328,1.28
5950329,3.83
5950330,56.2
5950331,1.15
5950332,3.17
5950333,1.24
5950334,3.72
5950335,6.5
5950336,1.95
5950337,1.37
5950338,1.22
5950339,1.58
5950340,1.78
5950341,4.53
5950342,7.13
5950343,1.85
5950344,1
5950345,2.16
5950346,1.62
5950347,2.09
5950348,1.67
5950349,2.76
5950350,2.25
5950351,4.1
5950352,3.21
5950353,4.87
5950354,1.19
5950355,2.27
5950356,2.05
5950357,3.46
5950358,14.94
5950359,1.99
5950360,1.12
5950361,2.82
5950362,1.49
5950363,2.61
5950364,4.45
5950365,3.68
5950366,4.37
5950367,1.79
5950368,1.4
5950369,1.7
5950370,0
5950371,26.09
5950372,4.07
5950373,1.36
5950374,1.07
5950375,1.35
5950376,39.62
5950377,1.32
5950378,2.86
5950379,1.12
5950380,1.43
5950381,14.38
5950382,3.48
5950383,2.55
5950384,8.91
5950385,1.01
5950386,4.32
5950387,1.03
5950388,2.39
5950389,0
5950390,7.57
5950391,1.11
5950392,2.16
5950393,1.17
5950394,2.84
5950395,5.82
5950396,1.37
5950397,3
5950398,1.19
5950399,1.16
5950400,1
5950401,99.43
5950402,4.17
5950403,1.47
5950404,2.07
5950405,2.19
5950406,1.9
5950407,1.62
5950408,1.53
5950409,10.98
5950410,17.06
5950411,1.72
5950412,3.75
5950413,1.07
5950414,1.46
5950415,1.97
5950416,3.82
5950417,1.29
5950418,1.68
5950419,3.63
5950420,1.83
5950421,1.74
5950422,3.81
5950423,1.92
5950424,0
5950425,1.4
5950426,1.52
5950427,1.19
5950428,1.13
5950429,1.01
5950430,1.46
5950431,5.06
5950432,18.54
5950433,2.06
5950434,2.03
5950435,1.3
5950436,1.06
5950437,2.11
5950438,2.86
5950439,1.24
5950440,1.54
5950441,1.67
5950442,1.67
5950443,1.32
5950444,1.02
5950445,32.61
5950446,3.73
5950447,3.62
5950448,3.39
5950449,2.43
5950450,1.91
5950451,1.98
5950452,0
5950453,2.59
5950454,1.45
5950455,1.56
5950456,1.77
5950457,1.13
5950458,3.6
5950459,2.23
5950460,1.25
5950461,1.6
5950462,4.98
5950463,1.99
5950464,1.11
5950465,1.11
5950466,2.82
5950467,4.52
5950468,7.96
5950469,5.82
5950470,2.1
5950471,2.45
5950472,12.91
5950473,1.52
5950474,1.28
5950475,4.86
5950476,2.51
5950477,1.84
5950478,1.06
5950479,1.48
5950480,3.48
5950481,1.84
5950482,24.96
5950483,36.73
5950484,16.57
5950485,1
5950486,1.33
5950487,1.92
5950488,1.61
5950489,0
5950490,1.79
5950491,34.24
5950492,1.33
5950493,1.11
5950494,3.84
5950495,1.16
5950496,12.92
5950497,2.17
5950498,20.11
5950499,1.41
5950500,1.31
5950501,1.03
5950502,2.58
5950503,4.18
5950504,4.85
5950505,24.88
5950506,21.22
5950507,1.23
5950508,3.29
5950509,1.2
5950510,0
5950511,5.8
5950512,1.06
5950513,1.27
5950514,1.54
5950515,4
5950516,3.14
5950517,1.01
5950518,2.77
5950519,1.2
5950520,1.04
5950521,2.4
5950522,1.41
5950523,5.12
5950524,1.27
5950525,3.34
5950526,136.88
5950527,3.3
5950528,1.04
5950529,2.64
5950530,1.84
5950531,2.75
5950532,1.13
5950533,1.16
5950534,1.35
5950535,1.52
5950536,11.49
5950537,2.63
5950538,3.89
5950539,1.83
5950540,4.34
5950541,3.34
5950542,1.72
5950543,1.17
5950544,2.17
5950545,2
5950546,1.48
5950547,2.19
5950548,3.85
5950549,2.59
5950550,3.21
5950551,1.2
5950552,1.02
5950553,1.27
5950554,1.53
5950555,1.59
5950556,3.07
5950557,1.95
5950558,3.58
5950559,3.3
5950560,1.38
5950561,15.11
5950562,1.81
5950563,2.23
5950564,1.6
5950565,1.27
5950566,21.62
5950567,1.34
5950568,1.08
5950569,1.77
5950570,3.86
5950571,2.02
5950572,1.48
5950573,9.44
5950574,2.2
5950575,2
5950576,3.03
5950577,1.08
5950578,1.25
5950579,20.87
5950580,1.09
5950581,3.42
5950582,1.18
5950583,4.29
5950584,1.14
5950585,4.64
5950586,3.23
5950587,1.51
5950588,2.8
5950589,2.02
5950590,2.34
5950591,4.13
5950592,0
5950593,5.71
5950594,1.08
5950595,1.59
5950596,2.65
5950597,3.5
5950598,1.62
5950599,1
5950600,4.98
5950601,2.06
5950602,1.49
5950603,1.37
5950604,1.78
5950605,8.88
5950606,2.29
5950607,17.56
5950608,0
5950609,6.04
5950610,2
5950611,1.27
5950612,6.63
5950613,1.61
5950614,1.33
5950615,2.06
5950616,1.22
5950617,15.5
5950618,1.41
5950619,1.49
5950620,1.67
5950621,2.7
5950622,2.02
5950623,1.66
5950624,3.79
5950625,1.04
5950626,1
5950627,14.17
5950628,1.63
5950629,1.49
5950630,12.89
5950631,1.01
5950632,2
5950633,1.3
5950634,3.89
5950635,3.26
5950636,0
5950637,1.88
5950638,5.97
5950639,15.53
5950640,3.92
5950641,1.37
5950642,6.74
5950643,1.98
5950644,1.68
5950645,1.51
5950646,2.98
5950647,5.92
5950648,9.35
5950649,1.13
5950650,1.38
5950651,1.45
5950652,3.45
5950653,1.24
5950654,2.49
5950655,1.24
5950656,3.33
5950657,2.2
5950658,1.12
5950659,1.32
5950660,41.44
5950661,1.24
5950662,7.16
5950663,1.03
5950664,1.02
5950665,3.02
5950666,1.25
5950667,1.23
5950668,1.31
5950669,3.11
5950670,1.31
5950671,1.93
5950672,1.24
5950673,28.54
5950674,3.56
5950675,2
5950676,1.08
5950677,1.51
5950678,1.53
5950679,1.87
5950680,6.24
5950681,0
5950682,7.95
5950683,1.42
5950684,10.18
5950685,1.24
5950686,1.07
5950687,19.28
5950688,4.13
5950689,8.27
5950690,2.18
5950691,1.43
5950692,1.78
5950693,1.06
5950694,3.94
5950695,2.33
5950696,1.63
5950697,1
5950698,3.88
5950699,1.92
5950700,36.6
5950701,1.61
5950702,2.97
5950703,4.86
5950704,1.4
5950705,1.38
5950706,1.65
5950707,1.1
5950708,5.54
5950709,1.18
5950710,0
5950711,2.17
5950712,1.79
5950713,2.44
5950714,1.75
5950715,2.53
5950716,1.13
5950717,1.01
5950718,2.51
5950719,2.11
5950720,2.79
5950721,1.74
5950722,2.03
5950723,1.47
5950724,1.49
5950725,1.13
5950726,1.58
5950727,1.6
5950728,2.49
5950729,10.32
5950730,2.61
5950731,13.05
5950732,3.31
5950733,0
5950734,4.18
5950735,1.67
5950736,1.81
5950737,1.12
5950738,1.06
5950739,20.51
5950740,10.46
5950741,1.09
5950742,1.53
5950743,16.28
5950744,1.25
5950745,1.08
5950746,1.56
5950747,1.27
5950748,1.09
5950749,1.22
5950750,1.56
5950751,3.42
5950752,2.22
5950753,1.87
5950754,9.89
5950755,1.62
5950756,1.26
5950757,1.1
5950758,5.01
5950759,13.95
5950760,1.07
5950761,2.65
5950762,2.84
5950763,1.25
5950764,26.79
5950765,2.05
5950766,34.83
5950767,2.14
5950768,4.11
5950769,30.24
5950770,3.43
5950771,3.32
5950772,1.98
5950773,2.33
5950774,3.33
5950775,2
5950776,1.69
5950777,1.91
5950778,1.21
5950779,3.54
5950780,2.97
5950781,1.71
5950782,1.91
5950783,1.45
5950784,6.42
5950785,1.46
5950786,1.83
5950787,1
5950788,2.02
5950789,1.6
5950790,4.9
5950791,2.52
5950792,4.14
5950793,2.77
5950794,4.92
5950795,14.65
5950796,5.13
5950797,329.52
5950798,1.82
5950799,1.14
5950800,17.83
5950801,5.84
5950802,1.36
5950803,1.11
5950804,2.21
5950805,1.47
5950806,1.18
5950807,3.45
5950808,6.83
5950809,896.73
5950810,1.12
5950811,1.11
5950812,2.43
5950813,17.42
5950814,3.65
5950815,1.14
5950816,1.11
5950817,1.27
5950818,4.56
5950819,1.37
5950820,2.81
5950821,772.77
5950822,2.69
5950823,1.38
5950824,3.62
5950825,1.29
5950826,2.25
5950827,2.1
5950828,5.69
5950829,7.15
5950830,1.32
5950831,2.77
5950832,1.38
5950833,1.4
5950834,1.18
5950835,4.76
5950836,3.67
5950837,1.58
5950838,1.09
5950839,5.83
5950840,21.69
5950841,1.15
5950842,1.66
5950843,1.03
5950844,1.17
5950845,1.31
5950846,16.35
5950847,1.01
5950848,1.79
5950849,3.33
5950850,1.25
5950851,2.53
5950852,1.29
5950853,2.05
5950854,1.51
5950855,4.14
5950856,2.46
5950857,1.04
5950858,1.11
5950859,1.35
5950860,1.26
5950861,1.23
5950862,1.15
5950863,2.98
5950864,2.03
5950865,1.81
5950866,4.41
5950867,1.35
5950868,1.04
5950869,1.04
5950870,1.41
5950871,16.08
5950872,4.59
5950873,4.4
5950874,3.63
5950875,1.8
5950876,1.58
5950877,2.61
5950878,4.55
5950879,14.93
5950880,6.54
5950881,1.05
5950882,1.36
5950883,136.09
5950884,1.22
5950885,2.12
5950886,1.03
5950887,7.35
5950888,1.92
5950889,3.29
5950890,3.24
5950891,3.2
5950892,2
5950893,1.45
5950894,2.37
5950895,2.58
5950896,1.63
5950897,10.91
5950898,1.78
5950899,9.55
5950900,3.79
5950901,1.4
5950902,1.57
5950903,1.03
5950904,2.15
5950905,98.63
5950906,2.92
5950907,1.1
5950908,2.29
5950909,2.33
5950910,12.97
5950911,2.51
5950912,1.94
5950913,1.75
5950914,1.4
5950915,1.36
5950916,9.76
5950917,2.53
5950918,13.98
5950919,1.97
5950920,2.77
5950921,1.11
5950922,1.91
5950923,3.71
5950924,39.46
5950925,1.56
5950926,1.1
5950927,6.78
5950928,12.46
5950929,2.27
5950930,1.1
5950931,2.37
5950932,1.39
5950933,1.7
5950934,1.99
5950935,1.1
5950936,2.01
5950937,1.61
5950938,1.09
5950939,3.96
5950940,1.46
5950941,2.74
5950942,1.16
5950943,1.1
5950944,1.41
5950945,1.2
5950946,4.81
5950947,1.33
5950948,4.64
5950949,4.91
5950950,1.07
5950951,2.71
5950952,23.54
5950953,1.84
5950954,34.85
5950955,1.29
5950956,2.11
5950957,1.3
5950958,3.63
5950959,1.15
5950960,1.54
5950961,1.87
5950962,3.21
5950963,1.7
5950964,2.9
5950965,6.42
5950966,6.93
5950967,2.52
5950968,2.27
5950969,2.01
5950970,1.64
5950971,12.16
5950972,2.44
5950973,2.49
5950974,3.49
5950975,5.63
5950976,1.52
5950977,1
5950978,3.63
5950979,9.21
5950980,1.49
5950981,1.72
5950982,3.41
5950983,1.13
5950984,18.81
5950985,5.51
5950986,1.75
5950987,2.62
5950988,7.4
5950989,16.81
5950990,2.29
5950991,1.62
5950992,1.03
5950993,1.19
5950994,3.72
5950995,1.2
5950996,1.66
5950997,2.96
5950998,4.74
5950999,7.2
5951000,1.28
5951001,1.61
5951002,4.46
5951003,95.19
5951004,1.38
5951005,4.02
5951006,39.73
5951007,1.54
5951008,1.37
5951009,1.25
5951010,16.97
5951011,2.83
5951012,1.04
5951013,1.57
5951014,1.02
5951015,5.24
5951016,1.19
5951017,2.25
5951018,1.02
5951019,4.74
5951020,1.37
5951021,1.88
5951022,1.38
5951023,2.33
5951024,1.55
5951025,1.25
5951026,1.41
5951027,3
5951028,4.07
5951029,1.1
5951030,1.11
5951031,1.82
5951032,1.23
5951033,1.07
5951034,1.14
5951035,1.42
5951036,5.78
5951037,1.43
5951038,1.44
5951039,1.66
5951040,1.44
5951041,1.09
5951042,1.04
5951043,10.46
5951044,2.3
5951045,6.55
5951046,1.85
5951047,2.31
5951048,3.01
5951049,1.1
5951050,3.81
5951051,1.33
5951052,4.92
5951053,2.26
5951054,1.2
5951055,1.58
5951056,1.34
5951057,2.55
5951058,1.03
5951059,1.18
5951060,18.37
5951061,1.44
5951062,1.31
5951063,1.66
5951064,5.71
5951065,2.39
5951066,6.03
5951067,2.3
5951068,7.88
5951069,1.24
5951070,1.24
5951071,1.91
5951072,1.29
5951073,1.52
5951074,30.92
5951075,20.9
5951076,1.1
5951077,7.26
5951078,1.78
5951079,1.95
5951080,1.47
5951081,14.94
5951082,1.19
5951083,1.76
5951084,1.88
5951085,1.68
5951086,20.64
5951087,2.06
5951088,1.3
5951089,11.41
5951090,1.22
5951091,2.81
5951092,30.07
5951093,7.35
5951094,1
5951095,1
5951096,1.76
5951097,11.41
5951098,3.21
5951099,56.36
5951100,1.92
5951101,2.62
5951102,10.9
5951103,5.18
5951104,1.64
5951105,1.15
5951106,14.12
5951107,1.77
5951108,2.03
5951109,6.08
5951110,27.2
5951111,1.75
5951112,1.33
5951113,7.32
5951114,2.25
5951115,3.53
5951116,2.31
5951117,1.16
5951118,3.38
5951119,1.76
5951120,2.45
5951121,1.06
5951122,2.25
5951123,2.45
5951124,1.19
5951125,1.61
5951126,1.04
5951127,4.24
5951128,548
5951129,1.73
5951130,3.27
5951131,2.18
5951132,2.49
5951133,1.93
5951134,2.02
5951135,5.67
5951136,13.81
5951137,4.24
5951138,3.93
5951139,1.18
5951140,1.89
5951141,1.01
5951142,0
5951143,1.27
5951144,1.36
5951145,1.94
5951146,1.93
5951147,2.46
5951148,5.64
5951149,8.35
5951150,1.72
5951151,3.7
5951152,1.91
5951153,1.37
5951154,7.69
5951155,211.62
5951156,1.45
5951157,1.24
5951158,4.44
5951159,1.17
5951160,3.16
5951161,1.47
5951162,2.67
5951163,9.2
5951164,2.24
5951165,2.08
5951166,1.16
5951167,6.87
5951168,1.61
5951169,1.62
5951170,1.02
5951171,3.68
5951172,1.51
5951173,1.63
5951174,1.26
5951175,3.32
5951176,1.57
5951177,1.78
5951178,1.68
5951179,1
5951180,1.35
5951181,29.15
5951182,1.97
5951183,1.31
5951184,5.32
5951185,3.54
5951186,1.07
5951187,111.05
5951188,1.33
5951189,7.38
5951190,1.83
5951191,1.12
5951192,2.77
5951193,2.94
5951194,1.49
5951195,1.88
5951196,1.18
5951197,2.52
5951198,17.11
5951199,1.03
5951200,4.51
5951201,1.45
5951202,2.24
5951203,3.14
5951204,2.17
5951205,1.2
5951206,1.47
5951207,1.37
5951208,1.87
5951209,1.23
5951210,3.06
5951211,2.79
5951212,8.9
5951213,14.6
5951214,46.11
5951215,1.13
5951216,1.27
5951217,1.74
5951218,1.13
5951219,1
5951220,1.98
5951221,2.04
5951222,1.08
5951223,1.16
5951224,4.91
5951225,1.29
5951226,1.32
5951227,1
5951228,1.15
5951229,3.23
5951230,2.29
5951231,1.7
5951232,8.91
5951233,1.07
5951234,3.07
5951235,1.38
5951236,5.42
5951237,7.17
5951238,6.11
5951239,2.49
5951240,1.08
5951241,1.01
5951242,3.55
5951243,1.25
5951244,2.02
5951245,5.46
5951246,1.37
5951247,1.15
5951248,1.12
5951249,4.33
5951250,3.54
5951251,5.7
5951252,2.47
5951253,2.53
5951254,2.28
5951255,7.38
5951256,2.03
5951257,17.55
5951258,4.68
5951259,4.87
5951260,1.87
5951261,4.63
5951262,1.07
5951263,1.27
5951264,1.59
5951265,1.29
5951266,1.05
5951267,10.45
5951268,2.33
5951269,1.02
5951270,47.29
5951271,6.59
5951272,3.57
5951273,4.52
5951274,2.05
5951275,1.3
5951276,4.55
5951277,1.17
5951278,1.86
5951279,6.83
5951280,1.17
5951281,4.13
5951282,1.18
5951283,2.95
5951284,4.63
5951285,6.78
5951286,1.11
5951287,5.77
5951288,1.06
5951289,5.39
5951290,2.78
5951291,2.87
5951292,11.38
5951293,2.5
5951294,1.33
5951295,1.81
5951296,1.14
5951297,1.27
5951298,237.47
5951299,1.9
5951300,2.52
5951301,1.83
5951302,3.72
5951303,1.22
5951304,3.89
5951305,2.33
5951306,2.42
5951307,1.56
5951308,1.09
5951309,2.13
5951310,2.28
5951311,1.45
5951312,1.01
5951313,1.99
5951314,6.33
5951315,46.25
5951316,1.02
5951317,1.19
5951318,111.83
5951319,10.81
5951320,1.93
5951321,4.73
5951322,25.43
5951323,2.36
5951324,1.21
5951325,1.45
5951326,116.95
5951327,2.04
5951328,4.18
5951329,1.34
5951330,1.34
5951331,1.12
5951332,2.55
5951333,0
5951334,1.16
5951335,4.48
5951336,4.07
5951337,3.33
5951338,1.45
5951339,1.7
5951340,1.67
5951341,1.47
5951342,1.51
5951343,8.97
5951344,1.01
5951345,1.02
5951346,1.92
5951347,1.2
5951348,1.41
5951349,1.06
5951350,1.53
5951351,1.29
5951352,25.15
5951353,1.08
5951354,11.76
5951355,40.33
5951356,3.71
5951357,2.81
5951358,3.3
5951359,2.68
5951360,2.44
5951361,6.98
5951362,3.95
5951363,2.32
5951364,1.54
5951365,1.1
5951366,1.74
5951367,6.94
5951368,1.18
5951369,1.11
5951370,8.9
5951371,1.12
5951372,1.27
5951373,2.04
5951374,2.04
5951375,1.44
5951376,1.9
5951377,33.02
5951378,1.04
5951379,3.12
5951380,2.48
5951381,13.06
5951382,1.24
5951383,1.02
5951384,2.58
5951385,1.34
5951386,1.35
5951387,1.18
5951388,2.76
5951389,3.95
5951390,16.61
5951391,1.07
5951392,1.86
5951393,1.1
5951394,1
5951395,1.45
5951396,2.71
5951397,5.09
5951398,3.47
5951399,1.68
5951400,1.03
5951401,1.74
5951402,1.53
5951403,12.8
5951404,1.05
5951405,3.07
5951406,1.64
5951407,1.67
5951408,1.87
5951409,1.44
5951410,1.21
5951411,1.89
5951412,1.31
5951413,1.12
5951414,1.86
5951415,17.92
5951416,1.54
5951417,3.36
5951418,1.49
5951419,4.93
5951420,2.81
5951421,5.59
5951422,1.64
5951423,1.06
5951424,1.29
5951425,1.05
5951426,1.09
5951427,2.1
5951428,1.09
5951429,6.44
5951430,1.15
5951431,2.67
5951432,0
5951433,4.11
5951434,1.04
5951435,1.1
5951436,2.35
5951437,1
5951438,3.18
5951439,19.83
5951440,8.8
5951441,1.9
5951442,1.98
5951443,3.39
5951444,2.24
5951445,2.81
5951446,1.08
5951447,3.29
5951448,25.3
5951449,2.89
5951450,3.69
5951451,2.82
5951452,2.69
5951453,3.25
5951454,1.86
5951455,1.94
5951456,1.56
5951457,1.57
5951458,2.67
5951459,548.62
5951460,1.16
5951461,15.38
5951462,1.2
5951463,2.38
5951464,1.81
5951465,2.89
5951466,1.95
5951467,1.19
5951468,2.51
5951469,2.02
5951470,2.33
5951471,1.56
5951472,30.73
5951473,1.06
5951474,1.98
5951475,2.68
